836;346;26;6830;80.249.208.174
837;346;26;6830;80.249.208.106
838;346;18;6830;195.66.224.89
839;346;321;6830;195.66.236.89
842;346;55;6830;193.188.137.125
843;346;55;6830;193.188.137.126
846;346;1;6830;206.223.115.104
847;346;2;6830;206.223.119.104
848;346;12;6830;198.32.118.140
849;346;5;6830;206.223.116.104
852;346;71;6830;91.210.16.35
853;346;71;6830;91.210.16.36
854;346;14;6830;198.32.160.48
857;348;26;25542;80.249.209.64
858;348;64;25542;194.153.154.43
862;349;26;16243;80.249.208.245
863;349;85;16243;193.108.98.254
866;150;50;6774;\N
869;355;1;14361;206.126.236.91
870;355;14;14361;198.32.160.96
871;355;2;14361;206.223.119.91
872;355;7;14361;198.32.176.10
873;14;78;3257;192.38.7.61
875;342;41;29876;198.32.229.19
876;342;41;29876;198.32.229.29
878;4;18;22822;195.66.224.133
879;357;24;30176;206.108.34.41
882;353;4;27524;206.223.123.4
884;380;26;3292;80.249.208.104
885;380;31;3292;80.81.192.16
886;380;78;3292;192.38.7.39
888;380;18;3292;195.66.224.64
889;380;321;3292;195.66.236.64
892;380;83;3292;193.156.90.16
893;380;83;3292;193.156.120.16
894;222;64;30094;194.153.154.92
897;371;14;27257;198.32.160.100
898;393;7;7575;198.32.176.177
899;393;7;7575;2001:504:d::b1
900;393;23;7575;198.32.146.43
901;393;23;7575;2001:504:a::a500:7575:1
902;393;82;7575;207.231.240.2
904;393;13;7575;206.81.80.112
905;116;139;8426;217.79.161.22
909;393;21;7575;198.32.212.7
911;390;1;29748;206.126.236.135
913;409;13;12111;206.81.80.39
914;405;4;26108;206.223.123.13
915;369;22;13680;198.32.132.29
916;386;2;2381;206.223.119.7
917;416;13;6456;206.81.80.10
922;433;26;15169;80.249.208.247
923;433;31;15169;80.81.192.108
924;433;1;15169;206.126.236.21
925;433;2;15169;206.223.119.21
926;433;5;15169;206.223.116.21
928;433;42;15169;123.255.91.10
929;433;23;15169;198.32.146.46
930;433;18;15169;195.66.224.125
931;433;321;15169;195.66.236.125
932;433;17;15169;198.32.124.133
933;433;14;15169;198.32.160.130
935;433;7;15169;198.32.176.31
937;419;72;25137;193.136.250.120
938;419;72;25137;193.136.251.12
939;433;29;15169;194.42.48.58
949;202;29;21069;\N
950;202;60;21069;\N
951;218;60;31424;91.206.52.17
952;136;1;4181;206.126.236.64
953;136;22;4181;198.32.132.28
954;136;2;4181;206.223.119.64
959;136;89;4181;144.92.233.233
960;16;26;3265;80.249.208.166
961;16;26;3265;80.249.208.48
962;17;18;2818;195.66.224.103
963;17;321;2818;195.66.236.103
966;17;53;2818;5.57.80.90
967;17;53;2818;5.57.80.91
968;17;51;2818;217.79.160.123
969;17;51;2818;217.79.161.123
977;217;26;31216;80.249.209.124
978;261;26;1273;80.249.209.144
979;261;18;1273;195.66.224.182
980;261;73;1273;194.59.190.1
981;261;31;1273;80.81.192.33
983;261;12;1273;198.32.118.40
984;261;1;1273;206.223.115.73
985;261;14;1273;198.32.160.112
986;350;18;1290;195.66.224.14
987;350;321;1290;195.66.236.14
995;318;24;19752;206.108.34.48
1017;341;26;702;80.249.208.77
1028;435;30;703;210.171.224.56
1031;435;93;703;198.32.141.29
1036;321;7;2152;198.32.176.33
1037;347;31;5605;80.81.192.17
1038;347;74;5605;80.81.203.23
1040;428;1;5650;206.126.236.46
1041;428;2;5650;206.223.119.46
1042;428;11;5650;198.32.134.5
1043;428;13;5650;206.81.80.75
1045;428;7;5650;198.32.176.27
1066;291;26;6939;80.249.209.150
1067;291;18;6939;195.66.224.21
1068;291;7;6939;198.32.176.20
1070;291;1;6939;206.126.236.37
1071;291;2;6939;206.223.119.37
1072;291;3;6939;206.223.118.37
1073;291;4;6939;206.223.123.37
1074;291;5;6939;206.223.116.37
1075;291;14;6939;198.32.160.61
1079;233;7;7091;198.32.175.80
1080;233;7;7091;198.32.176.80
1083;233;4;7091;206.223.123.49
1085;433;24;15169;206.108.34.6
1088;423;87;31529;193.178.185.66
1091;386;89;2381;144.92.233.232
1093;358;31;21473;80.81.192.3
1098;439;26;15542;80.249.209.125
1104;2;13;20940;206.81.80.113
1108;2;73;20940;194.59.190.59
1119;163;12;13030;198.32.118.38
1125;454;83;16186;193.156.90.37
1129;4;26;22822;80.249.209.133
1135;305;49;31157;193.109.219.103
1138;458;18;2119;195.66.225.107
1139;458;321;2119;195.66.237.107
1141;459;17;7908;198.32.124.135
1142;443;17;29117;198.32.124.123
1143;127;31;13184;80.81.193.232
1144;138;79;3344;2001:7f8:2:1::6
1150;462;100;8342;193.232.244.150
1151;438;5;14589;206.223.116.147
1152;464;89;4150;144.92.233.235
1153;3;3;31800;206.223.118.88
1154;3;4;31800;206.223.123.88
1158;442;17;30071;2001:478:124::138
1159;442;1;30071;2001:504:0:2:0:3:71:1
1162;446;26;12902;80.249.208.223
1168;433;12;15169;198.32.118.39
1169;230;5;14492;206.223.116.13
1170;230;12;14492;198.32.118.37
1174;461;78;16245;192.38.7.93
1175;461;78;16245;2001:7F8:1F:0:1:6245:93:0
1177;468;87;29670;193.178.185.50
1178;468;87;29670;193.178.185.51
1179;468;87;29670;2001:7f8:19:1::73e6:1
1180;468;87;29670;2001:7f8:19:1::73e6:2
1188;450;34;15557;194.68.129.178
1190;450;69;15557;77.95.71.13
1191;469;35;5392;217.29.66.5
1194;4;3;22822;206.223.118.123
1195;139;18;9153;2001:7F8:4::23C1:1
1196;139;321;9153;2001:7F8:4:1::23C1:1
1197;346;84;6830;192.108.148.205
1200;217;18;31216;195.66.224.225
1206;475;26;12713;80.249.208.179
1207;475;18;12713;195.66.224.190
1210;454;83;16186;2001:7f8:12:1::1:6186
1211;4;14;22822;198.32.160.134
1215;132;18;8419;195.66.224.121
1216;203;31;25560;2001:7f8::63d8:1:1
1220;485;35;8527;217.29.66.74
1221;155;321;8468;195.66.236.151
1224;27;17;10310;198.32.124.115
1227;490;48;25441;193.242.111.19
1229;72;4;10026;206.223.123.82
1230;442;321;30071;2001:7F8:4:1::7577:2
1231;286;23;42;198.32.146.31
1232;286;23;3856;198.32.146.20
1233;286;17;42;198.32.124.41
1234;286;17;3856;198.32.124.40
1235;286;14;42;198.32.160.126
1236;286;14;3856;198.32.160.127
1237;286;18;42;195.66.225.238
1238;286;70;42;194.68.128.133
1239;286;70;3856;194.68.128.132
1240;286;348;42;202.7.1.253
1241;286;348;3856;202.7.1.254
1242;286;93;42;198.32.141.19
1243;286;93;3856;198.32.141.20
1244;286;92;42;202.249.2.183
1245;286;92;3856;202.249.2.184
1246;286;21;42;198.32.212.65
1247;286;21;3856;198.32.212.66
1250;479;31;5430;80.81.192.49
1258;479;91;5430;194.146.118.1
1260;478;100;29329;193.232.244.252
1261;478;107;29329;194.85.177.60
1262;496;22;18607;198.32.132.27
1263;497;22;25975;198.32.132.10
1265;487;42;9304;202.40.161.101
1266;500;51;34746;217.79.160.156
1267;500;51;34746;217.79.161.156
1268;500;18;34746;195.66.224.222
1269;500;321;34746;195.66.226.222
1273;481;13;21947;206.81.80.109
1274;99;91;8422;194.146.118.3
1275;99;31;8422;80.81.193.212
1278;505;26;13193;80.249.209.198
1279;505;18;13193;195.66.224.216
1282;505;34;13193;194.68.129.181
1292;21;18;64597;195.66.225.224
1293;514;22;1784;198.32.132.16
1295;514;2;1784;206.223.119.41
1298;514;12;1784;198.32.118.21
1301;458;26;2119;80.249.209.192
1311;236;52;4788;192.145.251.44
1312;124;26;9002;80.249.209.216
1314;515;5;29814;\N
1315;515;7;29814;\N
1317;75;119;3549;\N
1318;75;36;3549;\N
1319;502;48;2128;193.242.111.126
1321;507;18;35028;195.66.224.224
1322;507;321;35028;195.66.236.224
1326;522;22;19151;198.32.132.12
1327;522;1;19151;206.126.236.47
1328;522;2;19151;206.223.119.18
1329;522;4;19151;206.223.123.59
1330;522;5;19151;206.223.116.18
1334;522;14;19151;198.32.160.137
1338;8;17;23148;198.32.124.52
1343;321;82;2153;\N
1348;530;14;5462;198.32.160.101
1349;530;57;5462;212.121.34.55
1350;530;51;5462;217.79.160.116
1352;530;1;5462;206.223.115.231
1354;514;25;1784;198.32.178.10
1360;532;26;13049;80.249.209.50
1361;532;36;13049;213.228.3.248
1362;532;34;13049;194.68.129.191
1363;532;67;13049;80.67.175.4
1364;120;31;12322;80.81.192.223
1365;535;26;16150;80.249.209.52
1366;535;78;16150;192.38.7.43
1367;535;83;16150;193.156.90.67
1374;475;31;12713;80.81.192.207
1375;307;24;812;206.108.34.29
1384;2;119;20940;198.32.122.18
1389;2;53;20940;5.57.80.72
1391;369;14;13680;198.32.160.142
1404;355;13;14361;206.81.80.115
1405;355;11;14361;\N
1406;179;129;3741;196.223.14.10
1407;543;13;11726;206.81.80.89
1413;550;26;25596;80.249.209.169
1415;562;130;29958;192.185.32.21
1416;562;130;29958;192.185.32.22
1417;564;1;7795;206.126.236.156
1419;568;26;28788;80.249.208.237
1420;568;64;28788;193.239.116.102
1424;573;50;20704;193.203.0.80
1435;140;7;701;\N
1436;341;59;702;194.53.172.78
1437;341;61;702;195.130.89.21
1438;341;31;702;80.81.192.1
1439;341;63;702;193.149.1.16
1440;341;98;702;193.110.224.42
1441;341;18;702;195.66.224.16
1442;341;83;702;193.156.90.20
1444;341;40;702;198.32.247.66
1445;341;34;702;194.68.129.236
1446;341;78;702;192.38.7.60
1447;341;35;702;217.29.66.63
1448;341;70;702;194.68.123.81
1449;435;95;703;210.173.176.89
1450;435;43;703;210.62.255.30
1451;435;52;703;192.145.251.117
1453;4;31;22822;80.81.192.221
1460;522;18;19151;195.66.224.233
1463;4;17;22822;198.32.124.145
1464;578;18;5459;195.66.225.254
1465;578;321;5459;195.66.237.254
1467;442;22;30071;2001:478:132::40
1468;428;9;5650;198.32.182.19
1473;116;26;8426;80.249.208.82
1474;116;72;8426;2001:7F8:A:1::5
1475;116;72;8426;193.136.250.50
1476;433;26;15169;80.249.209.100
1480;433;30;15169;210.171.224.96
1481;579;161;34159;195.60.84.147
1483;450;18;15557;195.66.224.214
1485;539;26;12989;80.249.208.94
1486;539;31;12989;80.81.192.224
1488;539;18;12989;195.66.224.227
1489;539;64;12989;193.239.116.89
1492;539;22;12989;198.32.132.39
1497;238;18;3213;195.66.224.228
1498;238;321;3213;195.66.226.228
1499;585;26;6667;80.249.208.127
1500;585;31;6667;80.81.192.144
1501;585;78;6667;192.38.7.55
1502;585;98;6667;193.110.226.19
1503;585;98;6667;193.110.224.18
1504;585;18;6667;195.66.224.114
1505;585;321;6667;195.66.236.114
1506;585;83;6667;193.156.90.30
1507;585;70;6667;194.68.123.136 195.245.240.136
1508;585;70;6667;194.68.128.136 195.69.119.136
1509;585;14;6667;198.32.160.41
1510;540;1;4323;206.223.236.36
1511;540;2;4323;206.223.119.36
1512;540;3;4323;206.223.118.36
1513;540;4;4323;206.223.123.36
1514;540;9;4323;198.32.182.17
1515;540;12;4323;198.32.118.36
1516;540;7;4323;198.32.176.111
1517;540;14;4323;198.32.160.35
1518;540;13;4323;198.32.180.64
1520;580;53;21396;5.57.80.142
1532;590;31;15598;80.81.192.32
1533;590;31;15598;80.81.193.32
1534;590;26;15598;80.249.208.213
1535;590;135;15598;195.85.217.1
1537;532;117;13049; 	62.35.254.14
1539;524;18;30740;195.66.224.235
1556;601;26;9009;80.249.208.63
1558;601;18;9009;195.66.224.231
1561;601;31;9009;80.81.192.165
1562;127;74;13184;80.81.203.28
1563;596;26;9031;80.249.208.180
1564;596;59;9031;194.53.172.89
1568;14;17;3257;198.32.124.151
1570;261;17;1273;198.32.124.139
1572;604;59;8201;194.53.172.108
1573;318;122;19752;192.77.55.21
1574;35;1;29791;206.126.236.163
1575;607;35;15589;217.29.66.64
1576;607;121;15589;193.201.28.6
1577;607;115;15589;194.116.96.7
1578;607;35;15589;217.29.66.155
1579;611;5;11643;206.223.116.146
1580;611;1;11643;206.126.236.146
1581;609;35;137;217.29.66.39
1582;609;35;137;217.29.68.39
1583;609;121;137;193.201.28.15
1584;609;121;137;193.201.29.15
1585;609;115;137;194.116.96.25
1588;613;18;8897;195.66.224.70
1589;613;321;8897;195.66.236.70
1591;613;53;8897;5.57.80.23
1592;613;53;8897;5.57.80.22
1594;248;95;4725;210.173.176.34
1595;248;92;4725;202.249.2.176
1596;617;31;8804;80.81.192.4
1597;3;94;31800;202.167.228.27
1602;353;5;27524;206.223.116.3
1603;353;2;27524;206.223.119.87
1604;353;1;27524;206.126.236.152
1605;627;1;17374;206.223.115.106
1606;627;3;17374;206.223.118.106
1615;614;26;34968;80.249.209.81
1616;612;70;21195;195.245.240.140
1618;635;31;29686;80.81.192.133
1621;635;123;29686;193.189.82.5
1622;635;123;29686;193.189.82.27
1627;635;123;29686;2001:7f8:33::A102:9686:1
1628;635;123;29686;2001:7f8:33::a102:9686:2
1632;635;31;29686;2001:7f8::73f6:0:1
1633;163;24;13030;206.108.34.62
1634;513;18;15533;195.66.224.145
1637;87;140;20834;85.159.209.14
1647;218;60;31424;91.206.52.49
1648;240;60;559;91.206.52.53
1652;621;26;12654;80.249.208.69
1653;621;33;12654;192.65.185.40
1654;621;50;12654;193.203.0.123
1655;621;70;12654;194.68.123.147
1656;621;35;12654;217.29.66.6
1657;621;14;12654;198.32.160.99
1658;621;31;12654;80.81.192.152
1659;621;100;12654;193.232.244.114
1660;621;7;12654;198.32.176.6
1666;521;59;286;194.53.172.59
1667;521;33;286;192.65.185.161
1670;521;18;286;195.66.224.54
1673;643;50;20920;193.203.0.82
1677;435;97;703;192.203.154.72
1678;645;35;8224;217.29.66.54
1680;88;48;2110;2001:7F8:18::2:0:1
1681;307;1;812;206.223.115.105
1682;4;7;22822;198.32.176.9
1683;1;24;4436;198.32.245.53
1687;4;142;22822;206.72.210.16
1690;650;56;34623;193.25.170.72
1691;600;41;33472;\N
1696;657;71;6881;91.210.16.245
1697;657;71;6881;91.210.16.246
1701;120;1;12322;206.223.115.160
1703;569;18;29550;195.66.224.223
1707;369;141;13680;198.32.198.11
1708;14;71;3257;194.50.100.123
1709;660;71;2852;91.210.16.191
1710;660;71;2852;91.210.16.190
1711;661;71;9080;194.50.100.200
1712;659;71;34692;194.50.100.79
1713;661;71;9080;194.50.100.201
1714;661;71;9080;2001:7f8:14::2:1
1715;662;70;8473;194.68.128.85
1716;662;192;8473;194.68.130.85
1718;442;18;30071;2001:7F8:4:0::7577:1
1721;648;7;7385;198.32.176.29
1723;136;14;4181;198.32.160.146
1726;668;91;34225;194.146.118.13
1729;522;26;19151;80.249.209.58
1730;670;50;2686;193.203.0.3/24
1731;670;59;2686;194.53.172.77/25
1732;670;59;2686;194.53.172.103/25
1733;670;33;2686;192.65.185.143/24
1734;670;71;2686;91.210.16.70/22
1735;670;31;2686;80.81.192.199/22
1736;670;78;2686;192.38.7.8/24
1737;670;63;2686;193.149.1.25/25
1740;670;34;2686;194.68.129.252/22
1741;670;40;2686;193.251.216.13/24
1742;670;18;2686;195.66.224.27/22
1743;670;321;2686;195.66.236.27/22
1744;670;61;2686;195.130.89.4
1746;670;35;2686;217.29.66.55/23
1748;670;26;2686;80.249.208.194
1749;670;26;2686;80.249.208.37
1752;670;70;2686;194.68.123.44/24
1753;670;70;2686;194.68.128.44/24
1756;104;23;15412;198.32.146.52
1757;663;24;11666;206.108.34.66
1765;535;18;16150;195.66.224.243
1768;138;49;3344;2001:7F8:5::6334:1
1769;138;49;3344;2001:7F8:5::6334:2
1772;676;63;15915;193.149.1.15
1773;676;63;15915;193.149.1.143
1775;124;31;9002;80.81.192.73
1776;124;100;9002;193.232.244.187
1781;678;26;16265;80.249.208.215
1794;681;60;8758;91.206.52.2
1795;681;60;8758;91.206.52.6
1797;587;58;35627;195.85.203.23
1798;587;58;35627;2001:7f8:1b::3:5627:1
1799;662;70;8473;194.68.123.85
1801;683;117;39196;62.35.254.47
1802;684;31;8881;80.81.192.80
1803;684;31;8881;80.81.193.80
1807;684;18;8881;195.66.224.245
1817;144;18;29527;195.66.224.244
1818;144;321;29527;195.66.236.244
1822;690;92;2497;\N
1823;690;95;2497;\N
1825;690;7;2497;\N
1826;690;12;2497;\N
1827;690;5;2497;\N
1828;690;4;2497;\N
1829;690;145;2497;\N
1831;694;5;8075;206.223.116.17
1832;694;1;8075;206.126.236.17
1834;694;7;8075;198.32.176.152
1835;694;13;8075;206.81.80.30
1839;184;4;9318;206.223.123.116
1840;184;4;9318;206.223.123.8
1841;184;7;9318;198.32.176.117
1842;184;7;9318;198.32.176.75
1843;184;18;9318;195.66.224.176
1844;184;321;9318;195.66.236.176
1845;155;26;8468;80.249.209.82
1846;155;64;8468;193.239.116.95
1852;700;26;34305;80.249.209.174
1856;700;64;34305;193.239.116.103
1859;560;22;11686;198.32.132.51
1860;702;35;12850;217.29.66.49
1863;706;49;35751;193.109.219.73
1864;510;5;33419;206.223.116.113
1873;585;98;719;193.110.226.16
1874;585;98;719;193.110.224.16
1889;126;26;13237;2001:7f8:1::a501:3237:1
1890;126;31;13237;2001:7f8::33b5:0:1
1894;521;31;286;80.81.192.22
1896;521;135;286;195.85.217.65
1897;521;50;286;193.203.0.97
1901;558;124;6130;198.32.146.58
1902;558;142;6130;206.72.210.8
1903;697;1;30636;\N
1904;697;4;13890;\N
1906;637;12;19318;198.32.118.45
1908;716;57;34119;212.121.34.57
1909;716;140;34119;85.159.209.12
1910;711;60;15576;91.206.52.22
1923;721;18;13285;195.66.224.136
1924;721;321;13285;195.66.236.136
1926;721;26;13285;80.249.209.34
1945;23;26;4766;\N
